Anno,Relazione 1,Source,Relazione 2,Target
1999,Emanuela Cortesi,3260,Io non so parlar d'amore,526
1999,Giulia Fasolino,3299,Io non so parlar d'amore,526
1999,Lalla Francia,3324,Io non so parlar d'amore,526
1999,Moreno Ferrara,3380,Io non so parlar d'amore,526
1999,Paul Rosette,3405,Io non so parlar d'amore,526
1999,Ricky Belloni,3414,Io non so parlar d'amore,526
1999,Roberta Faccani,3416,Io non so parlar d'amore,526
1999,Silvio Pozzoli,3440,Io non so parlar d'amore,526
1999,Biagio Antonacci,26,Mi fai stare bene,639
1999,Mercury,963,Mi fai stare bene,639
1999,Esagono Rubiera (RE),1046,Mi fai stare bene,639
1999,Audio Engine Music Cento (FE),1009,Mi fai stare bene,639
1999,Stefano De Maio,1404,Mi fai stare bene,639
1999,Stefano De Maio,1993,Mi fai stare bene,639
1999,Paul Lipson,2069,Mi fai stare bene,639
1999,Cristiano Della Pellegrina,2111,Mi fai stare bene,639
1999,Mattia Bigi,2384,Mi fai stare bene,639
1999,Gabriele Fersini,2527,Mi fai stare bene,639
1999,Alessandro Magri,2715,Mi fai stare bene,639
1999,Marco Tamburini,3132,Mi fai stare bene,639
1999,Litfiba,105,Infinito,516
1999,EMI,942,Infinito,516
1999,Ira Sound Lab Firenze,1067,Infinito,516
1999,Gigi Marra,1763,Infinito,516
1999,Richard Guy,1952,Infinito,516
1999,Alberto Cutolo,2025,Infinito,516
1999,Alessandro Cutolo,2027,Infinito,516
1999,Andrea Giuffredi,3057,Infinito,516
1999,Jovanotti,99,Lorenzo 1999 Capo Horn,612
1999,Soleluna,981,Lorenzo 1999 Capo Horn,612
1999,Mercury,963,Lorenzo 1999 Capo Horn,612
1999,Pig Sound Forlì,1110,Lorenzo 1999 Capo Horn,612
1999,Globe Studios (USA),1059,Lorenzo 1999 Capo Horn,612
1999,Edison Studios (USA),1043,Lorenzo 1999 Capo Horn,612
1999,Michele Centonze,1343,Lorenzo 1999 Capo Horn,612
1999,Gianluca Camporesi,1294,Lorenzo 1999 Capo Horn,612
1999,Frank Filippetti,1736,Lorenzo 1999 Capo Horn,612
1999,Antonio Baglio,2031,Lorenzo 1999 Capo Horn,612
1999,Enrico La Falce,2044,Lorenzo 1999 Capo Horn,612
1999,Pier Foschi,2222,Lorenzo 1999 Capo Horn,612
1999,Enrico La Falce,1262,Lorenzo 1999 Capo Horn,612
1999,Ernesto Rodríguez Guzmán,2125,Lorenzo 1999 Capo Horn,612
1999,Saturnino,2431,Lorenzo 1999 Capo Horn,612
1999,Michele Centonze,2613,Lorenzo 1999 Capo Horn,612
1999,Pape Gurioli,2889,Lorenzo 1999 Capo Horn,612
1999,Ligabue,104,Miss Mondo,653
1999,WEA,992,Miss Mondo,653
1999,Zoo Studio Correggio (RE),1204,Miss Mondo,653
1999,Abbey Road Studios (UK),997,Miss Mondo,653
1999,Piero Milesi,1568,Miss Mondo,653
1999,Stefano Cesca,1992,Miss Mondo,653
1999,Fabrizio Simoncioni,1723,Miss Mondo,653
1999,Gabriele Gigli,1739,Miss Mondo,653
1999,David Leonard,1694,Miss Mondo,653
1999,Guy Massey,1787,Miss Mondo,653
1999,Antonio Baglio,2031,Miss Mondo,653
1999,Stephen Marcussen,2076,Miss Mondo,653
1999,Roberto Pellati,2236,Miss Mondo,653
1999,Antonio Righetti,2298,Miss Mondo,653
1999,Mel Previte,2608,Miss Mondo,653
1999,Federico Poggipollini,2516,Miss Mondo,653
1999,Fabrizio Simoncioni,2769,Miss Mondo,653
1999,Daniele Moretto,3078,Miss Mondo,653
1999,Michele Monestiroli,3151,Miss Mondo,653
1999,883,1,Grazie mille,464
1999,S4,979,Grazie mille,464
1999,Marton Corportation,962,Grazie mille,464
1999,Pier Paolo Peroni,1364,Grazie mille,464
1999,Marco Guarnerio,1321,Grazie mille,464
1999,Pier Paolo Peroni,1932,Grazie mille,464
1999,Marco Guarnerio,1836,Grazie mille,464
1999,Eugenio Mori,2127,Grazie mille,464
1999,Matteo Salvatori,2590,Grazie mille,464
1999,Maurizio Glielmo,2594,Grazie mille,464
1999,Alberto Tafuri,2710,Grazie mille,464
1999,Anna Maria Gallingani,2975,Grazie mille,464
1999,Andrea Bordonali,2973,Grazie mille,464
1999,Andrea Ruffilli,2974,Grazie mille,464
1999,Igor Codeluppi,3003,Grazie mille,464
1999,Luca Santaniello,3011,Grazie mille,464
1999,Daniele Moretto,3078,Grazie mille,464
1999,Michele Monestiroli,3151,Grazie mille,464
1999,Lalla Francia,3324,Grazie mille,464
1999,Lola Feghaly,3341,Grazie mille,464
1999,Paul Rosette,3405,Grazie mille,464
1999,Stefano De Maco,3450,Grazie mille,464
1999,Andrea Bocelli,17,Sogno,794
1999,Sugar,984,Sogno,794
1999,Polydor,971,Sogno,794
1999,Clock Studio Bologna,1027,Sogno,794
1999,Fonoprint Bologna,1055,Sogno,794
1999,Mauro Malavasi,1338,Sogno,794
1999,Ignazio Orlando,1791,Sogno,794
1999,Luca Malaguti,1811,Sogno,794
1999,Joao Ferreira,2167,Sogno,794
1999,Bruno Mariani,2467,Sogno,794
1999,Michele Montefusco,2615,Sogno,794
1999,Paolo Jorge Santos,2632,Sogno,794
1999,Michi Dei Rossi,2873,Sogno,794
1999,Piero Marras,2897,Sogno,794
1999,Mauro Malavasi,2863,Sogno,794
1999,Cecilia Chailly,2981,Sogno,794
1999,Guido Corti,3111,Sogno,794
1999,Rossella Calvi,3178,Sogno,794
1999,Rudy Trevisi,3180,Sogno,794
1999,Paolo Bighignoli,3158,Sogno,794
1999,Claudio Baglioni,35,Viaggiatore sulla coda del tempo,890
1999,Columbia,933,Viaggiatore sulla coda del tempo,890
1999,Sony,982,Viaggiatore sulla coda del tempo,890
1999,Stonehenge Studio Milano,1141,Viaggiatore sulla coda del tempo,890
1999,Pick Up Studio Reggio Emilia,1109,Viaggiatore sulla coda del tempo,890
1999,Rocky Road (USA),1125,Viaggiatore sulla coda del tempo,890
1999,Capitol (USA),1016,Viaggiatore sulla coda del tempo,890
1999,Fantasy Studios (USA),1051,Viaggiatore sulla coda del tempo,890
1999,Fonoprint Bologna,1055,Viaggiatore sulla coda del tempo,890
1999,Corrado Rustici,1242,Viaggiatore sulla coda del tempo,890
1999,Paolo Gianolio,1353,Viaggiatore sulla coda del tempo,890
1999,Devon Rietveld,1697,Viaggiatore sulla coda del tempo,890
1999,Pino Pischetola,1941,Viaggiatore sulla coda del tempo,890
1999,Stephen W. Tayler,2000,Viaggiatore sulla coda del tempo,890
1999,Gavin Harrison,2140,Viaggiatore sulla coda del tempo,890
1999,Steve Smith,2262,Viaggiatore sulla coda del tempo,890
1999,Benny Rietveld,2300,Viaggiatore sulla coda del tempo,890
1999,Corrado Rustici,2485,Viaggiatore sulla coda del tempo,890
1999,Paolo Gianolio,2630,Viaggiatore sulla coda del tempo,890
1999,Luca Rustici,2828,Viaggiatore sulla coda del tempo,890
1999,Luciano Luisi,2830,Viaggiatore sulla coda del tempo,890
1999,Lola Feghaly,3341,Viaggiatore sulla coda del tempo,890
1999,Antonella Pepe,3217,Viaggiatore sulla coda del tempo,890
1999,Moreno Ferrara,3380,Viaggiatore sulla coda del tempo,890
1999,Silvio Pozzoli,3440,Viaggiatore sulla coda del tempo,890
1999,Pooh,155,Un posto felice,864
1999,CGD East West,927,Un posto felice,864
1999,Apricot Studio Milano,1006,Un posto felice,864
1999,Excalibur Milano,1048,Un posto felice,864
1999,Giambattista Lizzori,1746,Un posto felice,864
1999,Renato Cantele,1948,Un posto felice,864
1999,Luca Vittori,1817,Un posto felice,864
1999,Guido Andreani,1784,Un posto felice,864
1999,Vadim Galitsyn,2017,Un posto felice,864
1999,Antonio Baglio,2031,Un posto felice,864
1999,Franco Battiato,67,Fleurs,436
1999,Mercury,963,Fleurs,436
1999,Michele Fedrigotti,1551,Fleurs,436
1999,Pino Pischetola,1941,Fleurs,436
1999,Giovanni Vasari,2051,Fleurs,436
1999,Michele Fedrigotti,2871,Fleurs,436
1999,Angelo Privitera,2718,Fleurs,436
1999,Demetrio Comuzzi,2987,Fleurs,436
1999,Alessandro Simoncini,2970,Fleurs,436
1999,Luigi Mazza,3016,Fleurs,436
1999,Luca Simoncini,3012,Fleurs,436
1999,Simone Bartolini,3442,Fleurs,436
1999,Pino Daniele,153,Come un gelato all'equatore,349
1999,CGD East West,927,Come un gelato all'equatore,349
1999,SDR Studio Roma,1131,Come un gelato all'equatore,349
1999,Gianluca Podio,1497,Come un gelato all'equatore,349
1999,Fabrizio Facioni,1721,Come un gelato all'equatore,349
1999,Mick Glossop,1894,Come un gelato all'equatore,349
1999,Claudio Giussani,2042,Come un gelato all'equatore,349
1999,Ahron Ahmman,2083,Come un gelato all'equatore,349
1999,Manù Katché,2185,Come un gelato all'equatore,349
1999,Mino Cinelu,2212,Come un gelato all'equatore,349
1999,Jimmy Earl,2358,Come un gelato all'equatore,349
1999,Pino Palladino,2408,Come un gelato all'equatore,349
1999,Fabio Colasanti,2507,Come un gelato all'equatore,349
1999,Gianluca Podio,2789,Come un gelato all'equatore,349
1999,Jean-Philippe Dary,2814,Come un gelato all'equatore,349
1999,Emanuela Cortesi,3260,Come un gelato all'equatore,349
1999,Giulia Fasolino,3299,Come un gelato all'equatore,349
1999,Mina,130,Olio,696
1999,PDU,967,Olio,696
1999,Massimiliano Pani,1536,Olio,696
1999,Carmine Di,1667,Olio,696
1999,Alfredo Golino,2086,Olio,696
1999,Maurizio Dei Lazzaretti,2199,Olio,696
1999,Massimo Moriconi,2380,Olio,696
1999,Giorgio Cocilovo,2538,Olio,696
1999,Paolo Gianolio,2630,Olio,696
1999,Massimo Varini,2588,Olio,696
1999,Sandro Gibellini,2679,Olio,696
1999,Giorgio Secco,2540,Olio,696
1999,Danilo Rea,2747,Olio,696
1999,Massimiliano Pani,2851,Olio,696
1999,Nicolò Fragile,2882,Olio,696
1999,Gianluca Ambrosetti,3102,Olio,696
1999,Gogo Ghidelli,2544,Olio,696
1999,Emanuela Cortesi,3260,Olio,696
1999,Giulia Fasolino,3299,Olio,696
1999,Simonetta Robbiani,3443,Olio,696
1999,Paul Rosette,3405,Olio,696
1999,Silvio Pozzoli,3440,Olio,696
1999,Moreno Ferrara,3380,Olio,696
1999,Mina,130,N°0,663
1999,PDU,967,N°1,663
1999,S4,979,N°2,663
1999,Studi GSU Lugano (SVI),1148,N°3,663
1999,Massimiliano Pani,1536,N°4,663
1999,Gabriele Comeglio,1488,N°5,663
1999,Carmine Di,1667,N°6,663
1999,Alessandro Cutolo,2027,N°7,663
1999,Alfredo Golino,2086,N°8,663
1999,Massimo Moriconi,2380,N°9,663
1999,Gogo Ghidelli,2544,N°10,663
1999,Nicolò Fragile,2623,N°11,663
1999,Danilo Rea,2747,N°12,663
1999,Nicolò Fragile,2882,N°13,663
1999,Mauro Parodi,3145,N°14,663
1999,Emilio Soana,3087,N°15,663
1999,Emanuela Cortesi,3260,N°16,663
1999,Giulia Fasolino,3299,N°17,663
1999,Silvio Pozzoli,3440,N°18,663
1999,Antonello Venditti,22,Goodbye N9vecento,462
1999,Heinz Music,952,Goodbye N9vecento,462
1999,Studio The Villa Roma,1178,Goodbye N9vecento,462
1999,Alessandro Colombini,1213,Goodbye N9vecento,462
1999,Marco Priori,1842,Goodbye N9vecento,462
1999,Pier Carlo Penta,1931,Goodbye N9vecento,462
1999,Tony Cousins,2078,Goodbye N9vecento,462
1999,Lanfranco Fornari,2174,Goodbye N9vecento,462
1999,Cesare Chiodo,2310,Goodbye N9vecento,462
1999,Mauro Formica,2390,Goodbye N9vecento,462
1999,Toti Panzanelli,2692,Goodbye N9vecento,462
1999,Alessandro Centofanti,2714,Goodbye N9vecento,462
1999,Marco Colucci,2838,Goodbye N9vecento,462
1999,Amedeo Bianchi,3056,Goodbye N9vecento,462
1999,Lucio Dalla,1319,Ciao,337
1999,Pressing,972,Ciao,337
1999,Mauro Malavasi,1338,Ciao,337
1999,Giovanni Pezzoli,2157,Ciao,337
1999,Roberto Ponzio,2238,Ciao,337
1999,Roberto Costa,2421,Ciao,337
1999,Andrea Sandri,2293,Ciao,337
1999,Bruno Mariani,2467,Ciao,337
